country_code,country_name,year,control_corruption,political_stability,rule_of_law,homicide_rate,exports_percent_gdp,fdi_percent_gdp,gdp_growth,gdp_per_capita,inflation,population,tourist_arrivals,unemployment,population_log,gdp_per_capita_log,tourist_arrivals_log,homicide_rate_winsor,homicide_rate_log,trade_percent_gdp,time_trend,homicide_rate_lag1,homicide_rate_log_lag1,homicide_rate_lag2,homicide_rate_log_lag2,homicide_rate_lag3,homicide_rate_log_lag3
DOM,República Dominicana,2019,31.6185157,66.7744903,48.7017175,9.41799066618377,23.325332586795,3.17366550445317,4.8940301149584,8183.01623600375,1.81060377042959,10894043.0,7550000.0,6.356,16.203726684044828,9.009816094639277,15.83705825367553,9.41799066618377,2.3435341833909193,,19,9.90534873528498,2.389253378535658,11.3998115468654,2.5176812746620674,15.3154603364407,2.7921131451814474
DOM,República Dominicana,2020,33.553066,69.9277076,50.4017581,8.72977662309348,18.7972072415048,3.13265976088131,-7.92905234231061,7135.22273255899,3.78103179915516,11008300.0,2748000.0,6.126,16.214160091690886,8.872798746320544,14.82638429622533,8.72977662309348,2.2751909383900357,,20,9.41799066618377,2.3435341833909193,9.90534873528498,2.389253378535658,11.3998115468654,2.5176812746620674
DOM,República Dominicana,2021,36.8179688,71.8780557,51.3825289,10.5362752855436,21.5282997986043,3.53154938314388,14.0124289062207,8527.0754858205,8.24300347981809,11123476.0,,7.702,16.224568387868715,9.05100173126772,,10.5362752855436,2.4454964434291275,,21,8.72977662309348,2.2751909383900357,9.41799066618377,2.3435341833909193,9.90534873528498,2.389253378535658
DOM,República Dominicana,2022,39.3094062,74.289238,52.190124,12.3678475675698,22.0261866198241,3.56897098132173,5.23795652902595,10104.2449349081,8.81109209279587,11230734.0,,5.504,16.234164685219852,9.220710905116963,,12.3678475675698,2.5928523884430565,,22,10.5362752855436,2.4454964434291275,8.72977662309348,2.2751909383900357,9.41799066618377,2.3435341833909193
DOM,República Dominicana,2023,39.1539431,73.8470193,52.8141789,10.9166976980638,21.3233165320401,3.94375586800192,2.19229848237939,10630.431743829,4.78561281021135,11331265.0,,5.555,16.243076277257174,9.271476086111296,,10.9166976980638,2.4779405845018423,,23,12.3678475675698,2.5928523884430565,10.5362752855436,2.4454964434291275,8.72977662309348,2.2751909383900357
GTM,Guatemala,2000,36.4253418,50.2131715,39.7765583,24.8256222306266,20.1950343956927,-4.08835554722306,3.6088687174876,3165.9323746889,5.97757734737136,11697592.0,826000.0,2.143,16.274893566619983,8.06020288035462,13.624351263156136,24.8256222306266,3.251367108834576,,0,,,,,,
GTM,Guatemala,2002,31.6690548,49.2101143,39.2414173,29.6482816428349,26.7262767971618,-4.97449876130187,3.83928708556792,3213.26837369582,8.13263054281054,12246915.0,884000.0,2.254,16.32078462650412,8.075043883077315,13.69221347284086,29.6482816428349,3.422576596955279,,2,24.8256222306266,3.251367108834576,,,,
GTM,Guatemala,2003,31.4200515,50.1020421,38.6392974,33.8260706875462,26.1810997164793,0.0903239703402523,2.56037766801896,3222.15468293683,5.60347675434469,12525842.0,880000.0,2.807,16.34330442822457,8.077805570944838,13.68767832281738,33.8260706875462,3.5503662639899902,,3,29.6482816428349,3.422576596955279,24.8256222306266,3.251367108834576,,
GTM,Guatemala,2004,35.8246135,49.8931273,41.5842466,35.1905874431052,27.4194097089723,1.36317570702825,3.13791683609193,3250.20406037693,7.57862247309729,12807402.0,1182000.0,2.971,16.365533842999678,8.086473061160998,13.982719322971512,35.1905874431052,3.5887990696380303,,4,33.8260706875462,3.5503662639899902,29.6482816428349,3.422576596955279,24.8256222306266,3.251367108834576
GTM,Guatemala,2005,34.9110624,50.4675832,41.1657718,40.7866100416894,25.454901513817,2.01617500337249,3.27602692588886,3284.80971612832,9.1086498571922,13087629.0,1316000.0,3.059,16.387177990845878,8.097064004165896,14.09010815074553,40.7866100416894,3.7325759542819616,,5,35.1905874431052,3.5887990696380303,33.8260706875462,3.5503662639899902,29.6482816428349,3.422576596955279
GTM,Guatemala,2006,34.7665824,50.9033246,41.0857386,44.0248234172562,25.3398334344627,2.13587522888421,5.35139778711536,3388.15003339926,6.56085282795384,13367459.0,1502000.0,2.96,16.408333878659867,8.128039338557464,14.222308777084956,44.0248234172562,3.8072139691721794,,6,40.7866100416894,3.7325759542819616,35.1905874431052,3.5887990696380303,33.8260706875462,3.5503662639899902
GTM,Guatemala,2007,35.460776,51.6469157,41.0928415,42.3453198203345,25.9805176037841,2.55959192771149,6.33771869016203,3527.7782721364,6.82161753590326,13652040.0,1628000.0,2.847,16.429399518978073,8.168423567117761,14.302863439795049,42.3453198203345,3.769198734776126,,7,44.0248234172562,3.8072139691721794,40.7866100416894,3.7325759542819616,35.1905874431052,3.5887990696380303
GTM,Guatemala,2008,38.5427601,52.6221145,40.6894949,45.1519299292567,25.1243459208619,1.89952208705823,3.29352400028485,3569.92861121538,11.355761126315,13935174.0,1715000.0,2.898,16.449926705364902,8.180300877715307,14.354924221672386,45.1519299292567,3.8319387786932673,,8,42.3453198203345,3.769198734776126,44.0248234172562,3.8072139691721794,40.7866100416894,3.7325759542819616
