country_code,country_name,year,year_trend,control_corruption,political_stability,rule_of_law,homicide_rate_log,exports_percent_gdp,fdi_percent_gdp,gdp_growth,gdp_per_capita_log,inflation,population_log,tourist_arrivals_log,unemployment
CRI,Costa Rica,2023,23,61.5697363,86.1234989,68.0333663,2.9309526498995653,38.9156320351491,5.4191807109794,5.11192183224598,9.737552607562401,0.525193508693455,15.445833844645792,,8.325
DOM,República Dominicana,2000,0,36.7998081,63.6298001,44.6542196,2.714408646449352,35.4978251417642,4.0689908919589,4.65172550299128,7.948547347705056,7.72413566181615,15.965432697250883,14.966399307553289,6.432
DOM,República Dominicana,2002,2,35.950275,63.162825,44.7024061,2.7375008153521434,30.724010155589,3.41225986375611,4.48650367045651,8.027999662685266,5.22336769759446,15.996180527473536,14.93327199248221,6.779
DOM,República Dominicana,2003,3,30.5054317,55.718872,43.3697194,3.099143129013921,42.1529981602708,2.88055489904245,-1.34935744782766,7.776225298094603,27.4497127394394,16.01057948021133,15.118423581884207,6.938
DOM,República Dominicana,2004,4,33.3098417,58.1533844,46.0778597,3.2422475975587224,41.1474766418853,4.18629057899448,2.58556667449577,7.804533520861816,51.4608598338065,16.024322409459,15.178280629988032,6.303
DOM,República Dominicana,2005,5,30.6147401,59.2115536,47.322777,3.294024998369607,28.3311381514539,3.12598170087694,9.43178931977285,8.263155303774978,4.19020260472056,16.03743143352093,15.19704385317559,6.587
DOM,República Dominicana,2006,6,34.5887949,63.2623629,49.0826523,3.176057098334621,28.2249162691947,4.0356569620282,9.17120650955299,8.30774115790901,7.57280523853073,16.049943461713294,15.266656125705534,5.654
DOM,República Dominicana,2007,7,32.6530768,64.527305,48.7548159,3.1495367877715976,26.7620220119612,5.12424998266344,7.41840577774235,8.444546278205335,6.14356655248047,16.062123850461266,15.289128976350888,5.158
DOM,República Dominicana,2008,8,32.7897739,65.4106236,47.1851378,3.2583847632632077,23.9483515015273,5.67335967834237,3.26808671288212,8.521899127914168,10.6446210953711,16.07447077369631,15.309537843353914,4.764
DOM,República Dominicana,2009,9,33.2767873,64.886063,46.490686,3.23854094887113,21.0931826103163,3.51548540591409,1.00345293018719,8.51196994799959,1.44215131834353,16.087148179962483,15.317140740530808,5.467
DOM,República Dominicana,2010,10,32.4510258,64.9199956,45.6350077,3.2654934872076415,22.7751186165488,3.38320513554667,8.40114541209596,8.608609382019452,6.32993220146146,16.09994950094579,15.314687299454791,5.212
DOM,República Dominicana,2011,11,33.542595,64.873245,46.5660671,3.268328639261243,24.3269602141381,3.79217588020774,3.19196227475523,8.670173496523594,5.79676809206533,16.112642911759615,15.35323783771328,6.087
DOM,República Dominicana,2012,12,32.032281,66.4306599,46.8745346,3.157911682364466,24.7666213993906,5.64036946601582,2.77567100848816,8.701815374742651,3.69449707884776,16.125112078161767,15.404950027931655,6.722
DOM,República Dominicana,2013,13,32.2508937,65.7284045,47.6363216,3.0157255472705997,25.3838177066263,2.55757225532805,4.93473300709881,8.722025191892458,4.830950967408,16.137293487562335,15.4474926303749,7.351
DOM,República Dominicana,2014,14,32.5615749,66.8331451,49.8492033,2.9202737571408,25.4069026925032,3.55938801753347,7.11122629673892,8.779011409860257,2.99864226125218,16.149160890768336,15.53398241076251,6.719
DOM,República Dominicana,2016,16,31.7819762,68.5519931,47.7981194,2.7921131451814474,24.1938670386292,3.33024928523507,6.71974078681295,8.876326991264788,1.61416607245222,16.17177195372465,15.727864071223042,7.284
DOM,República Dominicana,2017,17,31.6402349,67.4637175,47.3345164,2.5176812746620674,24.1797519638034,4.55025610026855,3.93386176401576,8.910952144496719,3.27955694678546,16.18265070320925,15.802836947797699,5.832
DOM,República Dominicana,2018,18,30.7634121,65.9469346,47.5276274,2.389253378535658,23.993089643769,3.22902365102652,7.09751640210159,8.972461565044354,3.56443426013507,16.193393550581742,15.837190695218345,5.861
DOM,República Dominicana,2019,19,31.6185157,66.7744903,48.7017175,2.3435341833909193,23.325332586795,3.17366550445317,4.8940301149584,9.009816094639277,1.81060377042959,16.203726684044828,15.83705825367553,6.356
DOM,República Dominicana,2020,20,33.553066,69.9277076,50.4017581,2.2751909383900357,18.7972072415048,3.13265976088131,-7.92905234231061,8.872798746320544,3.78103179915516,16.214160091690886,14.82638429622533,6.126
DOM,República Dominicana,2021,21,36.8179688,71.8780557,51.3825289,2.4454964434291275,21.5282997986043,3.53154938314388,14.0124289062207,9.05100173126772,8.24300347981809,16.224568387868715,,7.702
DOM,República Dominicana,2022,22,39.3094062,74.289238,52.190124,2.5928523884430565,22.0261866198241,3.56897098132173,5.23795652902595,9.220710905116963,8.81109209279587,16.234164685219852,,5.504
DOM,República Dominicana,2023,23,39.1539431,73.8470193,52.8141789,2.4779405845018423,21.3233165320401,3.94375586800192,2.19229848237939,9.271476086111296,4.78561281021135,16.243076277257174,,5.555
GTM,Guatemala,2000,0,36.4253418,50.2131715,39.7765583,3.251367108834576,20.1950343956927,-4.08835554722306,3.6088687174876,8.06020288035462,5.97757734737136,16.274893566619983,13.624351263156136,2.143
GTM,Guatemala,2002,2,31.6690548,49.2101143,39.2414173,3.422576596955279,26.7262767971618,-4.97449876130187,3.83928708556792,8.075043883077315,8.13263054281054,16.32078462650412,13.69221347284086,2.254
